,geno,dcc,passed,age_group,animal
0,e4,0.11466541493413307,True,Old,caf61
0,e4,0.03911340681336073,True,Old,caf61
0,e4,0.06548923240673377,True,Old,caf61
0,e4,0.06742991401896159,True,Old,caf61
0,e4,0.21821265166870107,False,Old,caf61
0,e4,0.08365878787797065,True,Old,caf61
0,e4,0.08802238477608393,True,Old,caf61
0,e4,0.11886626412301937,True,Old,caf61
0,e4,0.0006048309869715052,False,Old,caf61
0,e4,0.691703664405098,True,Old,caf61
0,e4,0.07865866417448952,False,Old,caf61
0,e4,1.0727494091095986,True,Old,caf61
0,e4,1.0752007992430768,True,Old,caf61
0,e4,0.14493808541603093,True,Old,caf61
0,e4,0.022376220305426298,True,Old,caf61
0,e4,0.21100823322861983,True,Old,caf61
0,e4,0.10067956781316778,False,Old,caf61
0,e4,0.0822464571621977,True,Old,caf61
0,e4,0.024917780085105035,True,Old,caf61
0,e4,0.026931039187247485,False,Old,caf61
0,e4,0.05854909927854135,True,Old,caf61
0,e4,0.07244725617518966,False,Old,caf61
0,e4,0.06672171166468854,True,Old,caf61
0,e4,0.12470048197875117,False,Old,caf61
0,e4,0.018969702598863103,False,Old,caf61
0,e4,0.1193201976096594,False,Old,caf61
0,e4,0.09326050284806575,True,Old,caf61
0,wt,0.16858974385181646,True,Mid,eab40
0,wt,0.21025831501175007,True,Mid,eab40
0,wt,0.03970877642601911,True,Mid,eab40
0,wt,0.13290969841303646,True,Mid,eab40
0,wt,0.03563600671011691,True,Mid,eab40
0,wt,0.0979288592372749,True,Mid,eab40
0,wt,0.22991557242514205,True,Mid,eab40
0,wt,0.14093049015032189,True,Mid,eab40
0,wt,0.013014476811704645,True,Mid,eab40
0,wt,0.09622417330570654,True,Mid,eab40
0,wt,0.23926732696127262,True,Mid,eab40
0,wt,0.17622727154088946,True,Mid,eab40
0,wt,0.14727956400840503,True,Mid,eab40
0,wt,0.06177493885154073,True,Mid,eab40
0,wt,0.04421566593298332,True,Mid,eab40
0,wt,0.07193226930648033,True,Mid,eab40
0,wt,0.03251825051721702,True,Mid,eab40
0,wt,0.04636124304937406,True,Mid,eab40
0,wt,0.07788536316037309,True,Mid,eab40
0,wt,0.05272845774853896,True,Mid,eab40
0,wt,0.01613771693335808,True,Mid,eab40
0,wt,0.20496351249316302,True,Mid,eab40
0,wt,0.12892220388711895,True,Mid,eab40
0,wt,0.20073998656416325,True,Mid,eab40
0,wt,0.209604478884859,True,Mid,eab40
0,wt,0.23182088620680696,True,Mid,eab40
0,wt,0.2586100050453217,True,Mid,eab40
0,wt,0.16560834083761922,True,Mid,eab40
0,wt,0.1762233484332707,True,Mid,eab40
0,wt,0.13010441065823963,True,Mid,eab40
0,wt,0.019271124665134254,True,Mid,eab40
0,wt,0.12794012777630948,True,Mid,eab40
0,wt,0.12393520328265417,True,Mid,eab40
0,wt,0.1201073070495613,True,Mid,eab40
0,wt,0.01499200047593141,True,Mid,eab40
0,wt,0.15933936546028238,True,Mid,eab40
0,wt,0.1329978620979666,True,Mid,eab40
0,wt,0.1453928968960545,True,Mid,eab40
0,wt,0.1566257402404747,True,Mid,eab40
0,wt,0.10296141749858467,True,Mid,eab40
0,wt,0.09333731323727745,True,Mid,eab40
0,wt,0.050308787446961656,True,Mid,eab40
0,wt,0.048283948153533096,True,Mid,eab40
0,wt,0.0883836653245369,True,Mid,eab40
0,wt,0.1657899858331353,True,Mid,eab40
0,wt,0.19579702153687562,True,Mid,eab40
0,wt,0.19421450741980673,True,Mid,eab40
0,wt,0.04682897952646359,True,Mid,eab40
0,wt,0.002366362493674501,True,Mid,eab40
0,wt,0.11309064946421388,True,Mid,eab40
0,wt,0.018721834967035278,True,Mid,eab40
0,wt,0.06513604047396493,True,Mid,eab40
0,wt,0.24092468428818892,False,Mid,caf89
0,wt,0.2636193259482025,False,Mid,caf89
0,wt,0.08983362387454141,True,Mid,caf89
0,wt,0.014113128182845047,True,Mid,caf89
0,wt,0.15807330703604716,True,Mid,caf89
0,wt,0.059027645792036454,True,Mid,caf89
0,wt,0.37004148180928675,True,Mid,caf89
0,wt,0.31053447989213945,False,Mid,caf89
0,wt,0.25610434140908467,False,Mid,caf89
0,wt,0.05518917976687154,True,Mid,caf89
0,wt,0.5002454562820449,False,Mid,caf89
0,wt,0.44609715232512204,False,Mid,caf89
0,wt,0.1874194909654936,True,Mid,caf89
0,wt,0.20592184938918057,True,Mid,caf89
0,wt,0.09136201536836208,True,Mid,caf89
0,wt,0.01754794896460954,True,Mid,caf89
0,wt,0.3016852764277438,True,Mid,caf89
0,wt,0.02272052148326953,True,Mid,caf89
0,wt,0.14290782639780364,False,Mid,caf89
0,wt,0.07240151998758249,True,Mid,caf89
0,wt,0.06452024141595136,True,Mid,caf89
0,wt,0.08497687496121809,True,Mid,caf89
0,wt,0.32128442193172946,True,Mid,caf89
0,wt,0.2317290025644474,True,Mid,caf89
0,wt,0.09022570841837418,True,Mid,caf89
0,wt,0.09888350874429475,True,Mid,caf89
0,wt,0.011947962824689906,True,Mid,caf89
0,wt,0.05511035661497621,True,Mid,caf89
0,wt,0.029589262622065737,True,Mid,caf89
0,wt,0.4059999714381868,True,Mid,caf89
0,wt,0.13783557402859437,True,Mid,caf89
0,wt,0.2156755480105932,True,Mid,caf89
0,wt,0.4220763745924525,True,Mid,caf89
0,wt,0.24095031215529694,True,Mid,caf89
0,wt,0.2089091524567026,True,Mid,caf89
0,wt,0.28725420835687676,True,Mid,caf89
0,wt,0.033385835059458246,True,Mid,caf89
0,wt,0.46162820310360875,True,Mid,caf89
0,wt,0.18622324623043185,True,Mid,caf89
0,wt,0.02145077207722701,True,Mid,caf89
0,wt,0.032631793047595226,True,Mid,caf89
0,wt,0.17676483759573847,True,Mid,caf89
0,wt,0.10526325694825012,True,Mid,caf89
0,wt,0.19078579922991,True,Mid,caf89
0,wt,0.2920026336500414,True,Mid,caf89
0,wt,0.03409514363015398,True,Mid,caf89
0,wt,0.11670054228036042,True,Mid,caf89
0,wt,0.39080215620327996,True,Mid,caf89
0,wt,0.7612648067813037,False,Mid,caf89
0,wt,0.3488513936058384,True,Mid,caf89
0,wt,0.20619798054862248,True,Mid,caf89
0,wt,0.7591498512142025,True,Mid,caf89
0,wt,0.3772547784176634,True,Mid,caf89
0,wt,0.11961818048669492,True,Mid,caf89
0,wt,0.05520620026221246,True,Mid,caf89
0,wt,0.3264173116495708,False,Mid,caf89
0,wt,0.4415254935580508,True,Mid,caf89
0,wt,0.39759935371535327,False,Mid,caf89
0,wt,0.2687338663018448,True,Mid,caf89
0,wt,0.010018662150708346,True,Mid,caf89
0,wt,0.014674058754339026,True,Mid,caf89
0,wt,0.2431370324768658,True,Mid,caf89
0,wt,0.022128273020568523,True,Mid,caf89
0,wt,0.16579602371411206,True,Mid,caf89
0,wt,0.0012888350311275332,True,Mid,caf89
0,wt,0.02114848289355642,True,Mid,caf89
0,wt,0.07902650111424236,False,Mid,caf89
0,wt,0.022343313226186545,True,Mid,caf89
0,wt,0.03165650163144851,True,Mid,caf89
0,wt,0.07056091726878466,True,Mid,caf89
0,wt,0.19205693214055453,True,Mid,caf89
0,wt,0.008564326294813185,True,Mid,caf89
0,wt,0.10747712318523339,True,Mid,caf89
0,wt,0.0069758617042212645,True,Mid,caf89
0,wt,0.052334701145161144,True,Mid,caf89
0,wt,0.007835534424198265,False,Mid,caf89
0,wt,0.009596731470501885,True,Mid,caf89
0,wt,0.24210702961556918,False,Mid,caf89
0,wt,0.06526467313693418,True,Mid,caf89
0,wt,0.006047762996711503,True,Mid,caf89
0,wt,0.07382332503464517,True,Mid,caf89
0,wt,0.03696867195938647,False,Mid,caf89
0,wt,0.09638441631207018,True,Mid,caf89
0,wt,0.030079321959756822,True,Mid,caf89
0,wt,0.01300453642199173,False,Mid,caf89
0,wt,0.137698692629749,True,Mid,caf89
0,wt,0.019340330698954133,False,Mid,caf89
0,wt,0.021255957694684025,True,Mid,caf89
0,wt,0.09276142883243987,True,Mid,caf89
0,wt,0.09049374984413872,True,Mid,caf89
0,wt,0.11433019585597681,True,Mid,caf89
0,wt,0.07954762488759726,True,Mid,caf89
0,wt,0.08623673759235229,True,Mid,caf89
0,wt,0.2448783367808851,True,Mid,caf89
0,wt,0.0405343065128323,True,Mid,caf89
0,wt,0.045556627226322366,False,Mid,caf89
0,wt,0.08521775895262063,True,Mid,caf89
0,wt,0.06386215220312885,False,Mid,caf89
0,wt,0.0531310093680708,True,Mid,caf89
0,wt,0.02758646010696464,True,Mid,caf89
0,wt,0.02119802964073858,True,Mid,caf89
0,wt,0.007177160700938989,False,Mid,caf89
0,wt,0.06198280336229156,True,Mid,caf89
0,wt,0.01055887400890021,True,Mid,caf89
0,wt,0.04369327676940338,True,Mid,caf89
0,wt,0.04929475409084061,True,Mid,caf89
0,wt,0.05546832052433914,True,Mid,caf89
0,wt,0.012272459020296722,False,Mid,caf89
0,wt,0.015178680909073483,False,Mid,caf89
0,wt,0.06608736474217669,False,Mid,caf89
0,wt,0.08046595724035988,False,Mid,caf89
0,wt,0.061217297196948905,True,Mid,caf89
0,wt,0.043929265150114194,True,Mid,caf89
0,wt,0.105145604076051,True,Mid,caf89
0,wt,0.0029196987762654114,True,Mid,caf89
0,wt,0.03041392502282525,True,Mid,caf89
0,wt,0.03396675354269507,False,Mid,caf89
0,wt,0.021970603240741404,True,Mid,caf89
0,wt,0.037056944979191764,True,Mid,caf89
0,wt,0.0014441024740874386,True,Mid,caf89
0,wt,0.0625864669617806,True,Mid,caf89
0,wt,0.03914718523538219,True,Mid,caf89
0,wt,0.2942931400534168,False,Mid,caf89
0,wt,0.09494707045790718,True,Mid,caf89
0,wt,0.06747811140067306,False,Mid,caf89
0,wt,0.10295791585633274,True,Old,caf89
0,wt,0.0650348609259539,True,Old,caf89
0,wt,0.009075843626406899,True,Old,caf89
0,wt,0.1324525821050968,True,Mid,caf89
0,wt,0.012150649774573585,True,Old,caf89
0,wt,0.03531865238672571,True,Old,caf89
0,wt,0.3620421987171485,False,Old,caf89
0,wt,0.0030087848516733295,True,Old,caf89
0,wt,0.03906266130222269,True,Mid,caf89
0,wt,0.06355475428054524,True,Old,caf89
0,wt,0.06962723063780896,True,Old,caf89
0,wt,0.22442081686612825,True,Old,caf89
0,wt,0.023916731072505693,True,Old,caf89
0,wt,0.11820430253766046,True,Old,caf89
0,wt,0.06243548158072776,True,Old,caf89
0,wt,0.1258354694359417,True,Old,caf89
0,wt,0.12792019912857877,True,Mid,caf89
0,wt,0.04101220617842061,True,Old,caf89
0,wt,0.25543500286861776,True,Old,caf89
0,wt,0.10346674071685724,True,Old,caf89
0,wt,0.18954597101852078,True,Old,caf89
0,wt,0.037354512169624154,True,Mid,caf89
0,wt,0.01402295821671462,False,Mid,caf89
0,wt,0.02375963324835295,False,Mid,caf89
0,wt,0.0005675330862315864,True,Mid,caf89
0,wt,0.05339879351050669,True,Mid,caf89
0,wt,0.054793652305229035,True,Mid,caf89
0,wt,0.09033697008920116,True,Mid,caf89
0,wt,0.058748653514376636,False,Mid,caf89
0,wt,0.009665868103227115,True,Mid,caf89
0,wt,0.057023252587889095,True,Mid,caf89
0,wt,0.10251867960596273,True,Mid,caf89
0,wt,0.008895348727454122,False,Mid,caf89
0,wt,0.03424899971808548,False,Mid,caf89
0,wt,0.07625607690423686,True,Mid,caf89
0,wt,0.06756786492414846,True,Mid,caf89
0,wt,0.10644961872973546,False,Mid,caf89
0,wt,0.0024942494603044096,True,Mid,caf89
0,wt,0.06203002449032913,True,Mid,caf89
0,wt,0.0025298606772932164,True,Mid,caf89
0,wt,0.2484216205817915,False,Mid,caf89
0,wt,0.10783257053239126,True,Mid,caf89
0,wt,0.15299225584744214,False,Mid,caf89
0,wt,0.05206767302931525,True,Mid,caf89
0,wt,1.351883118499856,False,Mid,caf89
0,wt,0.10875173658117965,True,Mid,caf89
0,wt,0.20662465370860938,False,Mid,caf89
0,wt,0.01208664704258311,True,Mid,caf89
0,wt,0.026692657259337782,True,Mid,caf89
0,wt,0.04933161048265422,True,Mid,caf89
0,wt,0.021558676215558625,True,Mid,caf89
0,wt,0.1337741469655207,True,Mid,caf89
0,wt,0.028578917713154572,True,Mid,caf89
0,wt,0.06948967260459549,True,Mid,caf89
0,wt,0.078378334857929,True,Mid,caf89
0,wt,0.17913809228892075,False,Mid,caf89
0,wt,0.056167452206928425,False,Mid,caf89
0,wt,0.034687273079479164,True,Mid,caf89
0,wt,0.18479124725749174,True,Old,caf89
0,wt,0.17900737903324893,True,Old,caf89
0,wt,0.06317432218374153,True,Old,caf89
0,wt,0.018414277966409376,True,Old,caf89
0,e4,0.08663313798434591,True,Young,caf100
0,e4,0.058123577482991795,True,Young,caf100
0,e4,0.13162928103337745,False,Young,caf100
0,e4,0.024118110302423057,True,Young,caf100
0,e4,0.1442024153815391,True,Young,caf100
0,e4,0.050578369268270196,True,Young,caf100
0,e4,0.03618870649348693,True,Young,caf100
0,e4,0.40195085449854484,,Young,caf100
0,e4,0.0009436801026012631,False,Young,caf100
0,e4,0.6171494925623315,True,Young,caf100
0,e4,0.05954680526252831,True,Young,caf100
0,e4,0.08205465205481621,,Young,caf100
0,e4,0.04342412176431454,,Young,caf100
0,e4,0.03882371271097629,,Young,caf100
0,e4,0.11085313005715869,True,Young,caf100
0,e4,0.08130877856145324,True,Young,caf100
0,e4,0.05440576822551024,True,Young,caf100
0,e4,0.044822663026884424,,Young,caf100
0,e4,0.008847245680686955,True,Young,caf100
0,e4,0.1876488960935564,,Young,caf100
0,e4,0.10709366969745737,True,Young,caf100
0,e4,0.07279132534200583,True,Young,caf100
0,e4,0.07800133983628665,True,Young,caf100
0,e4,0.015193297644855885,True,Young,caf100
0,e4,0.0020334922819562617,True,Young,caf100
0,e4,0.0283606940026091,True,Young,caf100
0,e4,0.015565293846436346,,Young,caf100
0,e4,0.12353964305738763,,Young,caf100
0,e4,0.1831557101200031,,Young,caf100
0,e4,0.07379772802493889,,Young,caf100
0,e4,0.4816972737868991,True,Young,caf100
0,e4,0.064249046955275,True,Young,caf100
0,e4,0.28465725449187573,True,Young,caf100
0,e4,0.20950173446274034,True,Young,caf100
0,e4,0.07480874846953278,True,Young,caf100
0,e4,0.01329301274810879,True,Young,caf100
0,e4,0.020046979323002256,True,Young,caf100
0,e4,0.050898526483542206,True,Young,caf100
0,e4,0.07117079999454212,True,Young,caf100
0,e4,0.10904482522162318,True,Young,caf100
0,e4,0.2646908147951834,True,Young,caf100
0,e4,0.031917856394973576,True,Young,caf100
0,e4,0.044214427076450624,True,Young,caf100
0,e4,0.03515680074958083,True,Young,caf100
0,e4,0.11135021579682847,True,Young,caf100
0,e4,0.09992246062110666,True,Young,caf100
0,e4,0.09746801883743617,False,Young,caf100
0,e4,0.3428812184471228,,Young,caf100
0,e4,0.04788820321125642,True,Young,caf100
0,e4,0.020926513808209313,True,Young,caf100
0,e4,0.01431621860440413,,Young,caf100
0,e4,0.05693805453756795,True,Young,caf100
0,e4,0.01731136108582154,True,Young,caf100
0,e4,0.09193865452742211,True,Young,caf100
0,e4,0.020483705104181515,True,Young,caf100
0,e4,0.22436908942895983,True,Young,caf100
0,e4,0.01772190910089,True,Young,caf100
0,e4,0.20297898070277465,True,Young,caf100
0,e4,0.2481357937109634,True,Young,caf100
0,e4,0.0262214661189486,True,Young,caf100
0,e4,0.08129353888414692,True,Young,caf100
0,e4,0.1467782941813196,True,Young,caf100
0,e4,0.0947181358923529,,Young,caf100
0,e4,0.04541666989658877,True,Young,caf100
0,e4,0.0441530655061777,True,Young,caf100
0,e4,0.0005052110289178735,True,Young,caf100
0,e4,0.04860339146538295,,Young,caf100
0,e4,0.09814028949863318,True,Young,caf100
0,e4,0.24223431989704325,,Young,caf100
0,e4,0.006381251595968251,True,Young,caf100
0,e4,0.09398283714438183,True,Young,caf100
0,e4,0.0100569698976134,True,Young,caf100
0,e4,0.02344762562395708,True,Young,caf100
0,e4,0.13495455050846394,True,Young,caf100
0,e4,0.2082420698085492,True,Young,caf100
0,e4,0.012706483132522317,,Young,caf100
0,e4,0.2873383780926839,True,Young,caf100
0,e4,0.12264478546444502,True,Young,caf100
0,e4,0.050957688096480824,True,Young,caf100
0,e4,0.1354410274143003,,Young,caf100
0,e4,0.04562760484388195,,Young,caf100
0,e4,0.07518103798853226,True,Young,caf100
0,e4,0.33428138628047366,True,Young,caf100
0,e4,0.25055589948970747,,Young,caf100
0,e4,0.0916447195891208,True,Young,caf100
0,e4,0.018925719240074468,True,Young,caf100
0,e4,0.05324611381304134,True,Young,caf100
0,e4,0.038263889909371684,True,Young,caf100
0,e4,0.11903258752690715,,Young,caf100
0,wt,0.0661353084462446,True,Mid,eab50
0,wt,0.015472367287192812,True,Mid,eab50
0,wt,0.02319253841960367,True,Mid,eab50
0,wt,0.09776943007039818,True,Mid,eab50
0,wt,0.12789872961175708,True,Mid,eab50
0,wt,0.023252030864420403,True,Mid,eab50
0,wt,0.11322956564384778,True,Mid,eab50
0,wt,0.26802257127186113,True,Mid,eab50
0,wt,0.07442425962765431,True,Mid,eab50
0,wt,0.023969510101164992,True,Mid,eab50
0,wt,0.6023692305525941,True,Mid,eab50
0,wt,0.043592212372884465,True,Mid,eab50
0,wt,0.06734311212244681,True,Mid,eab50
0,wt,0.409170366655206,True,Mid,eab50
0,wt,0.18256120532634545,False,Mid,eab50
0,wt,0.2475630746174149,True,Mid,eab50
0,wt,0.013921239478417835,True,Mid,eab50
0,wt,0.07969917201942578,True,Mid,eab50
0,wt,0.1247410310513517,True,Mid,eab50
0,wt,0.1769477841321785,True,Mid,eab50
0,wt,0.04992575823433931,True,Mid,eab50
0,wt,0.11632628790835053,True,Mid,eab50
0,wt,0.21517941864613932,True,Mid,eab50
0,wt,0.05731873157331213,True,Mid,eab50
0,wt,0.060939004831471744,True,Mid,eab50
0,wt,0.03924110995807628,True,Mid,eab50
0,wt,0.03203303587903994,True,Mid,eab50
0,wt,0.006785807004133559,True,Mid,eab50
0,wt,0.051737236033230216,True,Mid,eab50
0,wt,0.057969911741717395,True,Mid,eab50
0,wt,0.0016202449200861668,True,Mid,eab50
0,wt,0.06419290412606693,True,Mid,eab50
0,wt,0.02943391101358661,True,Mid,eab50
0,wt,0.009627524815021271,True,Mid,eab50
0,wt,0.08159062570082787,False,Mid,eab50
0,wt,0.044046986642487296,True,Mid,eab50
0,wt,0.01557166175494995,False,Young,kdr27
1,wt,0.054335343116624246,True,Young,kdr27
2,wt,0.09661326534694781,True,Young,kdr27
3,wt,0.01539257474264577,True,Young,kdr27
4,wt,0.03462376909506726,False,Young,kdr27
5,wt,0.11359854560552485,False,Young,kdr27
6,wt,0.00691607229195057,False,Young,kdr27
7,wt,0.0026479942131363288,False,Young,kdr27
8,wt,0.05274231589614353,False,Young,kdr27
9,wt,0.038990593111431604,True,Young,kdr27
10,wt,0.10404286036124599,True,Young,kdr27
11,wt,0.007354268475045611,True,Young,kdr27
12,wt,0.191441203884108,True,Young,kdr27
13,wt,0.26401377513262436,True,Young,kdr27
14,wt,0.01263405892392977,True,Young,kdr27
15,wt,0.13219106252092216,True,Young,kdr27
16,wt,0.05608100501523339,True,Young,kdr27
17,wt,0.018215211844567092,True,Young,kdr27
18,wt,0.04447406812554067,True,Young,kdr27
19,wt,0.0954212441667921,True,Young,kdr27
20,wt,0.0027201883315550734,True,Young,kdr27
21,wt,0.12507722080953254,False,Young,kdr27
22,wt,0.06137792824598565,,Young,kdr27
23,wt,0.03606904027634128,True,Young,kdr27
24,wt,0.08700093830418965,True,Young,kdr27
25,wt,0.0019126576481320878,True,Young,kdr27
26,wt,0.032947159822075855,True,Young,kdr27
27,wt,0.10120352549422984,True,Young,kdr27
28,wt,0.10940945213685116,True,Young,kdr27
29,wt,0.1963370596511207,True,Young,kdr27
30,wt,0.09573277396465985,True,Young,kdr27
31,wt,0.09183272141683085,True,Young,kdr27
32,wt,0.06989897151192781,True,Young,kdr27
33,wt,0.17140903167486665,True,Young,kdr27
34,wt,0.024589438039763545,True,Young,kdr27
35,wt,0.16684066616156668,True,Young,kdr27
36,wt,0.08096946970112495,True,Young,kdr27
37,wt,0.060567886305939345,True,Young,kdr27
38,wt,0.05155354511272603,True,Young,kdr27
39,wt,0.026599229462241247,False,Young,kdr27
40,wt,0.04108018079324016,False,Young,kdr27
41,wt,0.12136014574249376,True,Young,kdr27
42,wt,0.1134188821904345,True,Young,kdr27
43,wt,0.13517448993490966,True,Young,kdr27
44,wt,0.23741643074484342,,Young,kdr27
45,wt,0.03265829566190481,True,Young,kdr27
46,wt,0.6123759391756811,True,Young,kdr27
47,wt,0.004006294282288048,True,Young,kdr27
48,wt,0.0087319422415435,True,Young,kdr27
49,wt,0.38637799405585826,True,Young,kdr27
50,wt,0.14979572974304545,,Young,kdr27
51,wt,0.028994514928268877,True,Young,kdr27
52,wt,0.08028147064927005,True,Young,kdr27
53,wt,0.1786620096819822,True,Young,kdr27
54,wt,0.3601992449114173,False,Young,kdr27
55,wt,0.09649878427041969,True,Young,kdr27
56,wt,0.053232007818267535,True,Young,kdr27
57,wt,0.03053774083333516,True,Young,kdr27
58,wt,0.003340515179775627,True,Young,kdr27
59,wt,0.022730171073814587,True,Young,kdr27
60,wt,0.2883708864684913,True,Young,kdr27
61,wt,0.004363509763543272,True,Young,kdr27
62,wt,0.03638972415666131,True,Young,kdr27
63,wt,0.11254883577528352,True,Young,kdr27
64,wt,0.029970167903639044,True,Young,kdr27
65,wt,0.016112908579117624,True,Young,kdr27
66,wt,0.027762089455435124,True,Young,kdr27
67,wt,0.0319070566040327,True,Young,kdr27
68,wt,0.010414671087166427,True,Young,kdr27
69,wt,0.007019778911566021,True,Young,kdr27
70,wt,0.04181704266159558,True,Young,kdr27
71,wt,0.04180870374115475,True,Young,kdr27
72,wt,0.0407287165661232,True,Young,kdr27
73,wt,0.12866545363481174,True,Young,kdr27
74,wt,0.07656057733787747,True,Young,kdr27
75,wt,0.09007126151077971,True,Young,kdr27
76,wt,0.2320659753130241,False,Young,kdr27
77,wt,0.08904001613933077,False,Young,kdr27
78,wt,1.3033522261114658,False,Young,kdr27
79,wt,0.3551683729667612,False,Young,kdr27
80,wt,0.08564173653805773,False,Young,kdr27
81,wt,0.022518755267813217,False,Young,kdr27
82,wt,0.03282540075432672,False,Young,kdr27
83,wt,0.0036061799901043745,False,Young,kdr27
86,wt,0.16144095393896385,True,Young,kdr27
87,wt,0.04585055973187524,True,Young,kdr27
88,wt,0.07338534269237718,False,Young,kdr27
89,wt,0.13122140728643528,False,Young,kdr27
90,wt,0.038321074116907106,True,Young,kdr27
91,wt,0.04772189902085833,False,Young,kdr27
92,wt,0.13269844765278593,True,Young,kdr27
93,wt,0.10581171230848407,True,Young,kdr27
94,wt,0.007008216607308215,False,Young,kdr27
95,wt,0.02460313485043364,True,Young,kdr27
96,wt,0.004750682516787785,True,Young,kdr27
97,wt,0.11828640172894134,True,Young,kdr27
98,wt,0.07937210380539628,True,Young,kdr27
99,wt,0.017928597176057437,True,Young,kdr27
100,wt,0.031044741654006502,True,Young,kdr27
101,wt,0.07276179342157807,True,Young,kdr27
102,wt,0.7269994189053139,True,Young,kdr27
103,wt,0.03417016311600829,True,Young,kdr27
104,wt,0.02333941109932991,True,Young,kdr27
105,wt,0.10966099425708187,True,Young,kdr27
106,wt,0.06685274407744846,True,Young,kdr27
107,wt,0.11750297701430323,True,Young,kdr27
108,wt,0.03542393312084058,False,Young,kdr27
109,wt,0.04180039986841955,True,Young,kdr27
110,wt,0.03724680420117377,True,Young,kdr27
111,wt,0.06583558883077378,True,Young,kdr27
112,wt,0.336134777289697,True,Young,kdr27
113,wt,0.10347760673101414,True,Young,kdr27
114,wt,0.0578343627986313,False,Young,kdr27
115,wt,0.31958408956402784,True,Young,kdr27
116,wt,0.03583214700778692,True,Young,kdr27
117,wt,0.24072787659859762,True,Young,kdr27
118,wt,0.10352549875584649,False,Young,kdr27
119,wt,0.051238898744101924,False,Young,kdr27
120,wt,0.13644738196384565,False,Young,kdr27
121,wt,0.06958772009433889,True,Young,kdr27
122,wt,0.04948645342582614,True,Young,kdr27
123,wt,0.20949133568525058,False,Young,kdr27
124,wt,0.3507741972274121,True,Young,kdr27
127,wt,0.46322344933082804,True,Young,kdr27
128,wt,0.08058062798386767,True,Young,kdr27
129,wt,0.0803636303676738,False,Young,kdr27
130,wt,0.002888310203537525,True,Young,kdr27
131,wt,0.12618269039564023,True,Young,kdr27
132,wt,0.04325145564447963,True,Young,kdr27
133,wt,0.38659470146521424,False,Young,kdr27
134,wt,0.1288086804183164,False,Young,kdr27
135,wt,0.08787422015293656,False,Young,kdr27
136,wt,0.07404792511532521,False,Young,kdr27
137,wt,0.02980809151249808,True,Young,kdr27
138,wt,0.12354343439845916,True,Young,kdr27
139,wt,0.19053282211120637,True,Young,kdr27
140,wt,0.46718162607613545,True,Young,kdr27
141,wt,0.035725148680559426,True,Young,kdr27
142,wt,0.061967205207762444,True,Young,kdr27
143,wt,0.3574832075924508,True,Young,kdr27
144,wt,0.05870081015979678,False,Young,kdr27
145,wt,0.04878907919088582,True,Young,kdr27
146,wt,0.048699899138570535,True,Young,kdr27
147,wt,0.030423142794760105,True,Young,kdr27
148,wt,0.04726411910964279,True,Young,kdr27
149,wt,0.1535086668141532,False,Young,kdr27
150,wt,0.013325253521803804,False,Young,kdr27
151,wt,0.03951535363740177,True,Young,kdr27
152,wt,0.018279644902670755,True,Young,kdr27
153,wt,0.08611532800623634,,Young,kdr27
154,wt,0.1980099851035404,,Young,kdr27
155,wt,0.02034811840312467,True,Young,kdr27
156,wt,0.016434583048392737,True,Young,kdr27
157,wt,0.11497861838356416,True,Young,kdr27
158,wt,0.039775085862450155,False,Young,kdr27
159,wt,0.0027100968844750994,True,Young,kdr27
160,wt,0.1093199906843989,False,Young,kdr27
161,wt,0.10808466279962747,True,Young,kdr27
162,wt,0.14171333658738527,True,Young,kdr27
163,wt,0.024583795244693896,True,Young,kdr27
164,wt,0.0004686618893470218,True,Young,kdr27
165,wt,0.1287369259420954,False,Young,kdr27
166,wt,0.11211207051194605,False,Young,kdr27
167,wt,0.09113092231414255,False,Young,kdr27
168,wt,0.11469602899650644,False,Young,kdr27
169,wt,0.04922571650823282,True,Young,kdr27
170,wt,0.014465627407515003,True,Young,kdr27
171,wt,0.15418737603776722,True,Young,kdr27
172,wt,0.08429615370298804,True,Young,kdr27
173,wt,0.062379111189237335,True,Young,kdr27
174,wt,0.046257867842669276,True,Young,kdr27
175,wt,0.029086646726915077,True,Young,kdr27
176,wt,0.08794685642884348,True,Young,kdr27
177,wt,0.09904032585398115,True,Young,kdr27
178,wt,0.02713682836977327,False,Young,kdr27
179,wt,0.030759917724660912,True,Young,kdr27
180,wt,0.012632151164574612,True,Young,kdr27
181,wt,0.08046157040089397,True,Young,kdr27
182,wt,0.37515885233410984,True,Young,kdr27
183,wt,0.07501659158314777,True,Young,kdr27
184,wt,0.009793919886135871,True,Young,kdr27
185,wt,0.22189206293418828,True,Young,kdr27
186,wt,0.07812134424318962,True,Young,kdr27
187,wt,0.03481811140857505,True,Young,kdr27
188,wt,0.018993350534108666,True,Young,kdr27
189,wt,0.02577710618570439,True,Young,kdr27
190,wt,0.018096673082024006,True,Young,kdr27
191,wt,0.0622974367449447,True,Young,kdr27
192,wt,0.26144340998069193,True,Young,kdr27
193,wt,0.10657281386858686,True,Young,kdr27
194,wt,0.0688676676820581,True,Young,kdr27
195,wt,0.17872939468094562,True,Young,kdr27
196,wt,0.06866359848048353,True,Young,kdr27
197,wt,0.04217750211526883,True,Young,kdr27
198,wt,0.02855417544144001,True,Young,kdr27
199,wt,0.047488225225527314,True,Young,kdr27
200,wt,0.2448100256471435,False,Young,kdr27
201,wt,0.04255795609540747,True,Young,kdr27
